Format=1  Tracks=10  Ticks/quarter=480
  Track 0: Tempo=87 BPM (689655 us/beat)

Tempo at parse time: 87 BPM  (689655 us/quarter)
Ticks per quarter: 480
us per tick: 1436.78
frames per tick (60fps): 0.0862

  beat 105.250  frame 4355.2  G4    vel=80
  beat 105.250  frame 4355.2  C4    vel=80
  beat 105.250  frame 4355.2  G3    vel=80
  beat 105.500  frame 4365.5  G4    vel=80
  beat 105.500  frame 4365.5  C4    vel=80
  beat 105.500  frame 4365.5  G3    vel=80
  beat 105.500  frame 4365.5  D3    vel=80
  beat 105.750  frame 4375.9  A3    vel=80
  ... (3156 more)

=== Track 2 (100 note-ons) ===
  beat 191.875  frame 7939.7  G2    vel=72
  beat 192.000  frame 7944.8  A2    vel=80
  beat 193.000  frame 7986.2  G2    vel=80
  beat 193.250  frame 7996.5  A2    vel=80
  beat 193.500  frame 8006.9  C3    vel=80
  beat 193.750  frame 8017.2  D3    vel=80
  beat 194.000  frame 8027.6  D3    vel=80
  beat 194.250  frame 8037.9  E3    vel=80
  beat 194.500  frame 8048.3  G3    vel=80
  beat 194.750  frame 8058.6  G3    vel=80
  beat 195.000  frame 8069.0  G3    vel=80
  beat 195.250  frame 8079.3  A3    vel=80
  beat 195.500  frame 8089.7  A3    vel=80
  beat 195.750  frame 8100.0  A3    vel=80
  beat 196.000  frame 8110.3  C4    vel=80
  beat 196.250  frame 8120.7  A3    vel=80
  beat 196.500  frame 8131.0  G3    vel=80
  beat 196.750  frame 8141.4  C4    vel=80
  beat 197.250  frame 8162.1  G3    vel=80
  beat 197.500  frame 8172.4  B3    vel=80
  beat 198.250  frame 8203.4  G3    vel=80
  beat 198.750  frame 8224.1  G3    vel=80
  beat 199.000  frame 8234.5  G3    vel=80
  beat 199.250  frame 8244.8  A3    vel=80
  beat 199.500  frame 8255.2  D3    vel=80
  beat 199.750  frame 8265.5  A2    vel=80
  beat 200.000  frame 8275.9  C3    vel=80
  beat 200.750  frame 8306.9  A2    vel=80
  beat 201.250  frame 8327.6  A2    vel=80
  beat 201.500  frame 8337.9  C3    vel=80
  beat 201.750  frame 8348.3  D3    vel=80
  beat 202.500  frame 8379.3  D3    vel=80
  beat 202.750  frame 8389.7  A2    vel=80
  beat 203.000  frame 8400.0  D3    vel=80
  beat 203.500  frame 8420.7  C3    vel=80
  beat 203.750  frame 8431.0  D3    vel=80
  beat 204.000  frame 8441.4  D3    vel=80
  beat 204.250  frame 8451.7  E3    vel=80
  beat 204.500  frame 8462.1  G3    vel=80
  beat 204.750  frame 8472.4  A3    vel=80
  beat 205.000  frame 8482.8  C4    vel=80
  beat 205.250  frame 8493.1  D4    vel=80
  beat 205.500  frame 8503.4  D4    vel=80
  beat 206.250  frame 8534.5  C4    vel=80
  beat 206.500  frame 8544.8  D4    vel=80
  beat 206.750  frame 8555.2  D4    vel=80
  beat 207.000  frame 8565.5  E4    vel=80
  beat 207.250  frame 8575.9  E4    vel=80
  beat 207.500  frame 8586.2  E4    vel=80
  beat 207.750  frame 8596.5  E4    vel=80
  beat 208.000  frame 8606.9  E4    vel=80
  beat 208.250  frame 8617.2  G4    vel=80
  beat 208.750  frame 8637.9  B4    vel=80
  beat 209.250  frame 8658.6  D5    vel=80
  beat 209.750  frame 8679.3  C5    vel=80
  beat 210.250  frame 8700.0  B4    vel=80
  beat 210.500  frame 8710.3  G4    vel=80
  beat 210.750  frame 8720.7  A4    vel=80
  beat 211.250  frame 8741.4  A4    vel=80
  beat 211.500  frame 8751.7  C5    vel=80
  beat 211.750  frame 8762.1  A4    vel=80
  beat 212.000  frame 8772.4  B4    vel=80
  beat 212.250  frame 8782.8  G4    vel=80
  beat 212.500  frame 8793.1  G3    vel=80
  beat 212.750  frame 8803.4  C5    vel=80
  beat 213.000  frame 8813.8  A4    vel=80
  beat 213.250  frame 8824.1  B4    vel=80
  beat 213.500  frame 8834.5  G4    vel=80
  beat 213.750  frame 8844.8  A4    vel=80
  beat 214.250  frame 8865.5  A4    vel=80
  beat 214.500  frame 8875.9  C5    vel=80
  beat 214.750  frame 8886.2  A4    vel=80
  beat 215.000  frame 8896.5  B4    vel=80
  beat 215.250  frame 8906.9  G4    vel=80
  beat 215.500  frame 8917.2  E4    vel=80
  beat 216.000  frame 8937.9  E4    vel=80
  beat 216.250  frame 8948.3  D4    vel=80
  beat 216.500  frame 8958.6  C4    vel=80
  beat 216.750  frame 8969.0  D4    vel=80
  beat 217.000  frame 8979.3  B3    vel=80
  beat 217.250  frame 8989.7  C4    vel=80
